cpu_usage,gpu_wrk_util,avg_mem,max_mem,avg_gpu_wrk_mem,max_gpu_wrk_mem,read,write,read_count,write_count,memory_pressure,is_init_failure,cpu_gpu_imbalance,gpu_stress_score,gpu_/dev/nvidia1,gpu_/dev/nvidia2,gpu_/dev/nvidia3,gpu_/dev/nvidia4,gpu_/dev/nvidia5,gpu_/dev/nvidia6,gpu_/dev/nvidia7
112.0,0.0,1.39990234375,1.40234375,0.0,0.0,144700218.83333334,15897493.0,7495.0,2017.166666666667,0.0,1,112.0,0.0,0,0,0,0,0,0,1
106.5,0.0,0.10302734375,0.1376953125,0.0,0.0,144586482.0,15909341.0,7255.166666666668,2088.6666666666665,0.0,1,106.5,0.0,0,1,0,0,0,0,0
127.0,0.0,1.4833984375,1.4833984375,0.0,0.0,86670600.0,9583379.2,4777.0,1321.8,0.0,1,127.0,0.0,0,0,0,0,1,0,0
37.71428571428572,0.0,0.6378348214285714,1.974609375,0.0,0.0,178585180.0,12240190.444444446,8776.666666666666,1859.4444444444448,0.0,1,37.71428571428572,0.0,1,0,0,0,0,0,0
131.0,0.0,0.8779296875,1.7470703125,0.0,0.0,87469407.8,9581003.4,4824.0,1288.4,0.0,1,131.0,0.0,0,0,1,0,0,0,0
129.0,0.0,0.52099609375,1.0361328125,0.0,0.0,52761803.0,9511343.4,4290.4,1072.0,0.0,1,129.0,0.0,0,0,0,1,0,0,0
66.2,0.0,0.4612800719246032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.2,0.0,0,0,1,0,0,0,0
66.2,0.0,0.4612800719246032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.2,0.0,0,0,0,0,1,0,0
122.0,0.0,1.5556640625,1.5556640625,0.0,0.0,72665084.6,9549594.8,4467.4,1184.0,0.0,1,122.0,0.0,0,0,0,1,0,0,0
54.5,0.0,0.163330078125,0.19921875,0.0,0.0,153382382.83333334,17011190.0,10317.333333333334,2309.1666666666665,0.0,1,54.5,0.0,1,0,0,0,0,0,0
119.5,0.0,0.07373046875,0.138671875,0.0,0.0,87022508.2,9604676.0,4943.0,1367.0,0.0,1,119.5,0.0,0,0,0,0,0,0,0
74.25,0.0,0.3499348958333333,0.830078125,0.0,0.0,132552355.25,12813895.125,8724.25,1918.5,0.0,1,74.25,0.0,0,0,0,0,0,0,0
2.5,0.0,0.108154296875,0.1376953125,0.0,0.0,148088336.5,15998116.333333336,9040.5,1981.833333333333,0.0,1,2.5,0.0,0,0,0,0,0,0,0
115.66666666666669,0.0,0.106689453125,0.1416015625,0.0,0.0,152868937.66666666,17045545.666666668,11417.166666666664,2246.1666666666665,0.0,1,115.66666666666669,0.0,0,0,0,0,1,0,0
308.47222222222223,0.0,19.039220861486488,30.5234375,0.0492907072368421,0.1337890625,1039242975.7368422,1103766854.8026316,12576.486842105263,11279.065789473683,0.0025889035898811314,1,308.47222222222223,0.0,0,0,0,0,1,0,0
17.5,0.0,0.0712890625,0.1357421875,0.0,0.0,8786717.0,8201471.8,2513.4,719.2,0.0,1,17.5,0.0,0,0,0,0,1,0,0
12.6,0.0,0.088671875,0.1357421875,0.0,0.0,15898594.142857146,11764506.142857146,4877.0,982.1428571428572,0.0,1,12.6,0.0,0,0,0,0,0,1,0
44.33333333333334,0.0,0.082421875,0.1357421875,0.0,0.0,12412811.0,11650562.0,3426.428571428572,943.5714285714288,0.0,1,44.33333333333334,0.0,0,0,0,1,0,0,0
17.5,0.0,0.07080078125,0.13671875,0.0,0.0,9082044.2,8229212.2,3307.6,724.8,0.0,1,17.5,0.0,1,0,0,0,0,0,0
16.0,0.0,0.07373046875,0.13671875,0.0,0.0,8942081.8,8210287.6,2990.4,735.6,0.0,1,16.0,0.0,1,0,0,0,0,0,0
39.0,0.0,0.13359375,0.13671875,0.0,0.0,12534232.57142857,11733814.42857143,3535.857142857143,954.4285714285712,0.0,1,39.0,0.0,0,1,0,0,0,0,0
22.33333333333333,0.0,0.101806640625,0.13671875,0.0,0.0,18616828.0,13712396.666666664,5991.666666666668,1140.8333333333333,0.0,1,22.33333333333333,0.0,0,0,0,1,0,0,0
38.66666666666666,0.0,0.136328125,0.140625,0.0,0.0,12602776.142857146,11663430.857142854,3857.142857142857,950.0,0.0,1,38.66666666666666,0.0,0,0,0,0,0,0,1
41.66666666666666,0.0,0.1064453125,0.13671875,0.0,0.0,13518891.142857146,12971724.714285716,3921.428571428572,1033.0,0.0,1,41.66666666666666,0.0,1,0,0,0,0,0,0
16.5,0.0,0.13671875,0.13671875,0.0,0.0,8953044.4,8217829.6,2861.2,721.8,0.0,1,16.5,0.0,1,0,0,0,0,0,0
108.0,0.0,0.262109375,0.404296875,0.0,0.0,23891553.42857143,43101624.28571428,7581.857142857143,4795.0,0.0,1,108.0,0.0,0,0,0,0,0,0,0
48.14285714285714,0.0,0.4584418402777778,0.6689453125,0.0,0.0,17355552.818181816,34743496.0,4556.0,2303.454545454545,0.0,1,48.14285714285714,0.0,1,0,0,0,0,0,0
98.75,0.0,0.1971028645833333,0.26171875,0.0,0.0,26243997.25,44151468.125,6873.75,2949.125,0.0,1,98.75,0.0,0,0,0,0,1,0,0
98.0,0.0,0.21826171875,0.2626953125,0.0,0.0,23376568.85714286,50254214.0,6341.857142857143,5669.428571428572,0.0,1,98.0,0.0,0,0,0,0,0,0,0
20.5,0.0,0.13671875,0.13671875,0.0,0.0,6942469.6,8317324.0,2672.2,706.4,0.0,1,20.5,0.0,0,0,0,1,0,0,0
25.66666666666667,0.0,0.108984375,0.13671875,0.0,0.0,10276525.42857143,11825418.714285716,4160.714285714285,948.8571428571428,0.0,1,25.66666666666667,0.0,0,0,1,0,0,0,0
34.333333333333336,0.0,0.1064453125,0.1376953125,0.0,0.0,9951731.714285716,11823840.42857143,4057.428571428572,935.2857142857144,0.0,1,34.333333333333336,0.0,0,0,0,0,1,0,0
21.0,0.0,0.07275390625,0.13671875,0.0,0.0,7083999.6,8325154.2,2937.6,708.2,0.0,1,21.0,0.0,0,0,0,1,0,0,0
66.2,0.0,0.130859375,0.130859375,0.0,0.0,11431255.0,13718206.0,4744.333333333333,987.6666666666664,0.0,1,66.2,0.0,0,0,0,0,1,0,0
14.5,0.0,0.049560546875,0.13671875,0.0,0.0,5905849.0,6936208.0,2462.0,592.5,0.0,1,14.5,0.0,1,0,0,0,0,0,0
14.0,0.0,0.07275390625,0.13671875,0.0,0.0,7069138.6,8325891.4,2947.2,710.8,0.0,1,14.0,0.0,1,0,0,0,0,0,0
18.0,0.0,0.1337890625,0.1337890625,0.0,0.0,6971038.0,8347596.8,2686.4,707.2,0.0,1,18.0,0.0,1,0,0,0,0,0,0
13.0,0.0,0.07275390625,0.13671875,0.0,0.0,7057266.8,8351930.2,2795.0,708.8,0.0,1,13.0,0.0,0,0,1,0,0,0,0
35.0,0.0,0.050048828125,0.13671875,0.0,0.0,8865998.333333334,6950756.166666668,2913.5,597.6666666666666,0.0,1,35.0,0.0,0,1,0,0,0,0,0
61.25,0.0,0.6376953125,1.119140625,0.0,0.0,116534024.875,24255546.625,15585.25,2832.0,0.0,1,61.25,0.0,0,0,0,0,0,0,0
99.0,0.0,0.2271728515625,0.435546875,0.0,0.0,134072943.9,54037452.2,16476.3,3808.0,0.0,1,99.0,0.0,0,0,0,0,1,0,0
101.0,0.0,0.2974175347222223,0.9091796875,0.0,0.0,104296406.0909091,38705391.72727273,15429.090909090908,3302.7272727272725,0.0,1,101.0,0.0,0,0,0,0,0,0,1
105.25,0.0,0.4507378472222222,1.3720703125,0.0,0.0,179255153.8181818,48398736.18181818,16613.545454545456,3813.727272727273,0.0,1,105.25,0.0,1,0,0,0,0,0,0
65.66666666666667,0.0,0.328515625,0.7822265625,0.0,0.0,159110547.33333334,45809421.0,20023.166666666668,3462.5,0.0,1,65.66666666666667,0.0,0,0,0,0,0,0,0
76.8,0.0,0.74814453125,1.6767578125,0.0,0.0,176310887.33333334,49725218.08333334,14989.916666666664,3449.166666666666,0.0,1,76.8,0.0,0,0,0,0,0,0,0
109.83333333333331,0.0,0.2171630859375,0.384765625,0.0,0.0,93567782.44444443,48730672.11111111,16017.111111111111,3850.555555555556,0.0,1,109.83333333333331,0.0,0,0,0,0,0,0,1
98.57142857142856,0.0,0.3133680555555556,1.3203125,0.0,0.0,189625687.54545453,52969178.63636363,15866.909090909092,3855.909090909091,0.0,1,98.57142857142856,0.0,0,0,0,0,0,0,0
105.5,0.0,0.8833984375,1.7607421875,0.0,0.0,95362140.0,36718477.75,8707.25,2040.833333333333,0.0,1,105.5,0.0,0,0,0,0,1,0,0
111.33333333333331,0.0,0.5252685546875,1.318359375,0.0,0.0,220888676.7,79645742.8,17224.9,4333.1,0.0,1,111.33333333333331,0.0,0,0,0,1,0,0,0
99.8,0.0,0.4613560267857143,1.1953125,0.0,0.0,228296398.2222221,61118352.33333334,19210.33333333333,4495.777777777777,0.0,1,99.8,0.0,0,0,0,0,1,0,0
141.5,0.0,0.53955078125,0.8369140625,0.0,0.0,85725065.125,40778110.0,12062.75,2888.75,0.0,1,141.5,0.0,0,0,0,0,0,0,0
103.8,0.0,0.2999441964285714,0.669921875,0.0,0.0,182888599.0,61080321.22222222,18675.44444444444,4264.666666666667,0.0,1,103.8,0.0,0,0,0,0,0,0,0
124.33333333333331,0.0,0.8935546875,1.369140625,0.0,0.0,133994837.28571428,27689578.71428572,12841.571428571431,3159.714285714286,0.0,1,124.33333333333331,0.0,1,0,0,0,0,0,0
130.0,0.0,0.5999348958333334,1.2822265625,0.0,0.0,258691313.75,68774001.75,25431.75,5229.0,0.0,1,130.0,0.0,0,1,0,0,0,0,0
81.0,0.0,0.3134765625,0.78515625,0.0,0.0,81874074.2,37245939.5,16227.3,3446.4,0.0,1,81.0,0.0,0,0,1,0,0,0,0
81.54545454545455,0.0,0.3433430989583333,1.1318359375,0.0,0.0,50512166.92857143,28401063.71428572,11827.214285714286,2582.357142857143,0.0,1,81.54545454545455,0.0,0,0,0,0,1,0,0
82.75,0.0,0.52568359375,1.09375,0.0,0.0,171284451.66666666,45862089.5,18794.5,3541.333333333333,0.0,1,82.75,0.0,0,0,1,0,0,0,0
98.2,0.0,0.3296595982142857,1.2900390625,0.0,0.0,223353294.3333333,59193240.0,19050.777777777777,4562.666666666667,0.0,1,98.2,0.0,0,0,0,0,1,0,0
122.66666666666669,0.0,0.6224609375,0.9189453125,0.0,0.0,56598179.14285714,27603708.85714286,12969.428571428569,2653.142857142857,0.0,1,122.66666666666669,0.0,0,1,0,0,0,0,0
152.33333333333334,0.0,0.3134765625,0.4638671875,0.0,0.0,41363979.42857143,27569213.57142857,12916.285714285714,2497.5714285714284,0.0,1,152.33333333333334,0.0,1,0,0,0,0,0,0
128.2,0.0,0.1842912946428571,0.43359375,0.0,0.0,155830810.11111107,63720848.33333334,18670.44444444444,4307.11111111111,0.0,1,128.2,0.0,1,0,0,0,0,0,0
115.6,0.0,0.8102678571428572,1.5732421875,0.0,0.0,106564916.22222222,24123737.66666667,12015.888888888889,2583.0,0.0,1,115.6,0.0,0,1,0,0,0,0,0
110.8,0.0,0.5034877232142857,1.2509765625,0.0,0.0,228233302.2222221,61125776.77777778,19322.33333333333,4784.88888888889,0.0,1,110.8,0.0,0,0,0,1,0,0,0
99.8,0.0,0.2179361979166666,0.3935546875,0.0,0.0,68387288.125,43936525.0,19155.0,4261.0,0.0,1,99.8,0.0,1,0,0,0,0,0,0
3333.3863636363635,0.0,6.570811631944443,7.1748046875,0.0,0.0,70544988.25,19279076.66304348,2533.891304347826,1899.967391304348,0.0,1,3333.3863636363635,0.0,0,0,0,0,1,0,0
54.82608695652174,1.319148936170213,3.668603515625,4.53125,1.7102864583333333,1.8798828125,130726909.7112676,163536739.3028169,14258.035211267605,11168.352112676055,0.46619550219832384,0,53.50693802035153,0.00014092357665502862,0,0,0,0,0,0,0
87.11538461538461,0.0,2.455496651785715,3.4208984375,1.0929827008928572,1.8798828125,680260572.8333334,915769034.7,87774.16666666669,63169.7,0.4451167547298448,1,87.11538461538461,0.0,0,1,0,0,0,0,0
14.666666666666664,0.0,0.0559895833333333,0.1337890625,0.0,0.0,5923494.5,7036969.333333332,2448.333333333333,604.6666666666666,0.0,1,14.666666666666664,0.0,0,0,0,1,0,0,0
21.47058823529412,0.0,0.4481907894736844,0.7080078125,0.1773745888157894,0.1982421875,13834631.285714284,4167267.809523809,4548.761904761905,1242.2857142857142,0.39575688073394466,1,21.47058823529412,0.0,0,0,0,1,0,0,0
24.0,0.0,0.6424153645833334,0.705078125,0.1416015625,0.1982421875,12351491.714285716,5974493.714285715,3904.142857142857,1077.7142857142858,0.22042057258677475,1,24.0,0.0,0,0,1,0,0,0,0
46.8,0.0,0.3539341517857142,0.7099609375,0.1239013671875,0.1982421875,32054655.222222224,9698416.222222222,9933.444444444443,2714.6666666666665,0.35006897910918416,1,46.8,0.0,0,0,1,0,0,0,0
171.4851485148515,0.5242718446601942,12.378432190533982,44.560546875,2.9465450546116507,21.451171875,32378888.085714284,24233119.40952381,1440.8666666666666,1015.0571428571428,0.23803863116565996,1,170.96087667019128,9.64918403673511e-05,0,0,1,0,0,0,0
20.46153846153846,0.0,0.6224609375,0.744140625,0.09295654296875,0.1337890625,33822617.11764706,38858635.0,5053.058823529413,2484.882352941177,0.1493371509256354,1,20.46153846153846,0.0,0,0,0,0,1,0,0
96.7922077922078,0.0,2.485085227272727,7.4287109375,0.2670397636217949,0.8427734375,31406380.46835443,8443471.53164557,1641.4556962025315,727.9746835443037,0.10745698404672398,1,96.7922077922078,0.0,0,0,1,0,0,0,0
84.96774193548387,0.0,2.1006171043882977,7.583984375,0.1349712171052631,0.2314453125,28293156.4375,6987040.145833332,1495.760416666667,913.4375,0.06425312677084331,1,84.96774193548387,0.0,0,0,0,1,0,0,0
63.5,0.0,0.3201497395833333,0.4423828125,0.0,0.0,66158436.375,82565596.625,8573.625,4913.75,0.0,1,63.5,0.0,0,0,0,0,0,0,0
349.6209005002778,9.068812430632631,14.442519455337312,16.3583984375,3.7437498916134846,4.2119140625,69174174.93122573,475008.7054908486,1568.013865779257,895.7016084303937,0.25921723028941196,0,340.55208806964515,0.002120695013069095,0,0,0,0,0,0,1
29.33333333333333,0.0,0.2264539930555555,0.30078125,0.0,0.0,52385977.90909091,60135780.72727273,7880.454545454545,3632.0,0.0,1,29.33333333333333,0.0,0,0,0,1,0,0,0
42.66666666666666,0.0,0.4049072265625,0.5224609375,0.0,0.0,57526058.3,66125523.3,8516.8,3961.4,0.0,1,42.66666666666666,0.0,0,0,0,0,0,0,1
104.25373134328358,0.0,2.0238396139705883,7.431640625,0.2077105978260869,0.8427734375,37100300.98571429,9697110.971428571,1887.7,817.4714285714285,0.10263194592706765,1,104.25373134328358,0.0,0,0,0,0,0,0,1
35.09090909090909,0.0,0.3209885817307692,0.5166015625,0.0,0.0,47000056.33333334,44688099.13333333,9444.466666666667,4309.333333333333,0.0,1,35.09090909090909,0.0,0,0,1,0,0,0,0
65.6,0.0,0.36865234375,0.521484375,0.0,0.0,72155026.125,82580460.5,11394.625,4936.375,0.0,1,65.6,0.0,0,0,0,1,0,0,0
15.428571428571429,0.0,0.3256510416666666,0.7490234375,0.0431577620967742,0.1337890625,25652376.15625,25670321.34375,6719.1875,4428.65625,0.1325276341076473,1,15.428571428571429,0.0,0,1,0,0,0,0,0
20.48275862068965,0.0,0.3016948084677419,0.7490234375,0.037628173828125,0.1337890625,22682983.96969697,20809910.727272727,8664.545454545454,6485.212121212122,0.12472264279001777,1,20.48275862068965,0.0,0,0,0,1,0,0,0
55.589743589743605,0.0,0.6029677972560976,1.259765625,0.0796363467261905,0.1337890625,18062583.906976745,16141536.11627907,8044.39534883721,6288.46511627907,0.13207396330050886,1,55.589743589743605,0.0,0,0,0,0,1,0,0
281.1216216216216,4.576576576576578,7.556381088119369,14.740234375,1.203142595720721,2.3427734375,36061942.21428572,3052421.8482142864,1714.1160714285709,725.6607142857142,0.1592220643308183,0,276.545045045045,0.0003439369254301877,0,0,0,0,0,1,0
65.2,0.0,0.349609375,0.5224609375,0.0,0.0,63561920.0,73444031.44444445,8456.333333333334,4383.88888888889,0.0,1,65.2,0.0,1,0,0,0,0,0,0
49.926829268292686,0.0,0.6904518821022727,1.2880859375,0.0942604758522727,0.1337890625,16913245.266666666,15333093.111111112,6898.2444444444445,5269.088888888889,0.13651997814137384,1,49.926829268292686,0.0,0,0,1,0,0,0,0
91.08264462809916,0.0,2.0280561603483607,4.2392578125,0.1328125,0.1826171875,5997153.201612903,7325583.508064516,901.7096774193548,1775.451612903226,0.06548758490849026,1,91.08264462809916,0.0,0,0,1,0,0,0,0
83.71014492753623,0.0422535211267605,1.3816685267857145,4.9541015625,0.1250550176056338,0.8427734375,35506876.0,9265317.125,1752.041666666667,793.5,0.09051014420698954,1,83.66789140640947,3.300539967290141e-07,0,0,0,0,0,0,0
122.2074074074074,0.0,1.300631557937956,6.45703125,0.2617682857789855,0.6943359375,17289837.848920867,4987530.194244605,1430.8129496402878,853.7122302158272,0.20126244375770608,1,122.2074074074074,0.0,0,0,0,0,1,0,0
83.45436105476674,0.0,7.379143471659919,12.83984375,0.242483428030303,0.2490234375,1280105.7782258063,1462681.2620967743,275.17137096774195,173.5383064516129,0.032860646897783785,1,83.45436105476674,0.0,0,0,0,0,0,0,0
99.5945945945946,0.0526315789473684,2.23578125,6.7607421875,0.2373303865131579,0.8427734375,16682987.493506491,8655550.441558441,1432.2597402597405,668.4155844155844,0.10615098704900486,1,99.54196301564723,7.802265308687015e-07,0,0,0,0,0,0,1
7.132871972318339,0.0,2.349801308391004,2.4033203125,0.1327713033800138,0.1337890625,443638.4346924672,463824.1195577057,189.6150656530753,100.39253628196268,0.05650320429471853,1,7.132871972318339,0.0,0,0,0,0,0,0,0
96.07228915662652,0.1411764705882353,2.2024701286764707,6.5146484375,0.2301470588235293,0.8427734375,15392553.76744186,7787858.988372092,1336.4302325581396,603.0813953488373,0.1044949739962337,1,95.93111268603829,2.0294984218554557e-06,0,0,0,0,0,1,0
378.0636363636364,0.0,15.026820591517858,36.45703125,0.3442034040178571,0.4091796875,185121526.2017544,6181053.2982456125,5764.701754385966,1603.0877192982457,0.022905936882759385,1,378.0636363636364,0.0,0,0,0,1,0,0,0
75.94366197183099,0.0,1.7646897007042253,4.7724609375,0.1784908670774647,0.8427734375,10991673.643835615,9102061.260273973,1359.2328767123288,657.5616438356166,0.10114575214341383,1,75.94366197183099,0.0,0,1,0,0,0,0,0
21.66666666666667,0.0,0.36737060546875,0.744140625,0.047219669117647,0.1337890625,31897611.222222224,36716188.61111111,4600.722222222223,2333.777777777778,0.12853415165700754,1,21.66666666666667,0.0,0,0,1,0,0,0,0
99.6335403726708,0.382716049382716,2.8212770061728394,7.9296875,0.2079957561728395,0.8427734375,8283892.658536585,3883979.3170731706,1067.6402439024394,445.4634146341464,0.07372397524870944,1,99.25082432328807,4.972240393291483e-06,1,0,0,0,0,0,0
86.40983606557377,0.0,1.919307585685484,7.1064453125,0.1685577876984127,0.8076171875,40228140.1875,10454556.984375,2246.546875,897.0,0.08782218595682359,1,86.40983606557377,0.0,0,0,0,0,0,1,0
88.8,0.0,1.0357142857142858,1.4638671875,0.3692626953125,0.5908203125,68000992.88888891,74795212.22222222,8951.666666666666,4601.11111111111,0.35652949892241376,1,88.8,0.0,1,0,0,0,0,0,0
200.86666666666667,0.0,3.736500459558824,8.640625,0.2669462316176471,0.3330078125,222942260.84210527,36107292.84210526,15599.052631578948,3429.842105263158,0.07144284725958952,1,200.86666666666667,0.0,0,0,0,0,1,0,0
92.03738317757008,0.0,2.621473524305556,4.2783203125,0.223892631880734,0.2490234375,5485118.881818182,6027435.8909090925,867.9454545454546,465.0272727272727,0.08540716883266808,1,92.03738317757008,0.0,1,0,0,0,0,0,0
90.53521126760565,0.0,1.954291449652778,6.623046875,0.1505262586805555,0.5927734375,15968682.445945945,8999237.527027028,1472.7297297297296,687.6891891891893,0.07702344433185733,1,90.53521126760565,0.0,0,0,0,0,0,0,1
50.375,0.0,0.304931640625,0.4921875,0.0594618055555555,0.1337890625,55846078.5,65946549.7,7789.0,3923.1,0.19500044480028447,1,50.375,0.0,0,0,0,1,0,0,0
17.08695652173913,0.0,0.5658203125,0.7509765625,0.0695703125,0.1337890625,22326379.5925926,25797237.925925925,3449.333333333333,1679.7037037037037,0.12295478080773213,1,17.08695652173913,0.0,0,0,0,0,0,1,0
26.0,0.0,0.3099365234375,0.525390625,0.0,0.0,32604817.777777776,37189920.66666666,4736.61111111111,2222.444444444445,0.0,1,26.0,0.0,1,0,0,0,0,0,0
442.4159269591681,6.4825050709939145,14.024914108071265,19.29296875,7.963309823862195,8.6240234375,2105244.3632446136,596077.166539924,301.27351077313057,641.6864385297845,0.5677974041409175,0,435.93342188817417,0.00322446336110285,1,0,0,0,0,0,0
92.66985645933016,0.1142857142857142,4.017503720238096,13.3388671875,0.2847005208333333,4.3427734375,12305622.16509434,3212844.400943396,704.7452830188679,350.81603773584914,0.07086502979428744,1,92.55557074504445,2.0323625192118475e-06,0,0,0,0,0,1,0
212.83809523809524,2.5046728971962606,4.297344855542453,10.9130859375,0.3966121495327104,0.8427734375,44092912.75,6311321.148148147,2333.194444444445,914.1481481481482,0.09229237188660443,0,210.33342234089898,6.204945891652323e-05,0,0,0,1,0,0,0
247.8947368421053,2.5118483412322274,7.024874441964287,15.2529296875,1.974285396919432,4.3427734375,45204147.17452829,3225276.580188678,1244.0566037735848,551.6179245283018,0.2810420902508522,0,245.38288850087307,0.00030975927271606273,0,0,1,0,0,0,0
173.8,0.0,0.97158203125,2.9189453125,0.1969105113636363,0.4443359375,187610836.41666663,57432815.58333334,11278.25,4099.583333333333,0.2026699805371028,1,173.8,0.0,0,0,0,0,0,1,0
6.818588659062381,0.0169167803547066,3.4164985768322964,3.5009765625,0.6021212056616644,0.6025390625,549057.5370511841,58038.75761213576,215.8610717014079,80.06089708610719,0.17623926722660546,1,6.801671878707674,6.36242391002679e-07,0,0,0,0,0,0,0
97.32432432432432,0.0,1.1211939102564104,1.80078125,0.1200671073717948,0.1337890625,16777714.585365854,16235101.219512194,2922.365853658537,1185.9512195121954,0.10708861890298367,1,97.32432432432432,0.0,0,0,0,0,0,0,0
88.52820512820513,0.1370558375634517,3.454360650510204,12.3681640625,0.1748294733502538,2.7802734375,13137822.767676769,3428370.404040404,947.9040404040404,369.53030303030295,0.05061123925332804,1,88.39114929064168,1.4966944759434255e-06,0,0,1,0,0,0,0
85.99487179487178,0.0,4.079290896045919,8.5654296875,0.1215023118622449,0.1337890625,2985910.772727273,3366466.1060606064,562.5454545454545,307.07070707070704,0.029785155057222772,1,85.99487179487178,0.0,0,0,0,0,1,0,0
278.1428571428572,0.4,1.2607421875,1.9755859375,1.08935546875,2.8388671875,88490365.45454545,120874825.90909092,8660.90909090909,7240.090909090909,0.8640588690937258,1,277.74285714285725,2.7217647035100144e-05,0,0,0,0,0,0,1
55.79028697571744,0.8017621145374451,0.7723921049008811,3.5087890625,1.9102250825991192,8.3388671875,19544357.17763158,5509698.313596492,5142.423245614035,668.6293859649122,1.774644917557934,1,54.98852486118,9.566455212169734e-05,1,0,0,0,0,0,0
3.3405405405405406,0.0,0.3019584037162162,0.7490234375,0.0042926971925133,0.1337890625,3085837.946524064,3538661.721925134,514.187165775401,269.8983957219251,0.01421618719559673,1,3.3405405405405406,0.0,0,0,0,0,0,0,1
67.2,0.0,0.3234049479166667,0.5244140625,0.0,0.0,71975594.5,82753432.75,10538.125,4940.25,0.0,1,67.2,0.0,0,0,1,0,0,0,0
4.341488807912547,0.0,2.3877146268867104,2.408203125,0.1335337841500433,0.1337890625,144581.50763094,122154.08810267082,145.57284079084292,81.80922650017344,0.055925353325893525,1,4.341488807912547,0.0,0,0,0,0,0,0,1
102.7972027972028,0.0,2.7590382543103447,6.857421875,0.1328663793103448,0.1337890625,3970560.157534247,4552629.191780821,647.486301369863,1421.8013698630136,0.04815677314469001,1,102.7972027972028,0.0,0,0,0,0,1,0,0
87.49163879598663,0.0,4.978001302083333,14.697265625,0.3179051598837209,4.3427734375,8853446.811258279,2263043.897350993,742.3609271523178,272.43046357615896,0.06386200818201375,1,87.49163879598663,0.0,0,0,1,0,0,0,0
159.45454545454547,0.0,1.2644856770833333,3.6318359375,0.2349759615384616,0.4443359375,129140829.07142857,48846861.21428572,8119.857142857143,3308.857142857143,0.18582730180104365,1,159.45454545454547,0.0,0,1,0,0,0,0,0
15.8428927680798,0.0,0.4938272504664179,4.4345703125,0.0225240982587064,0.2158203125,2503982.53960396,1428524.4628712868,317.40346534653463,161.66831683168317,0.045611290663754335,1,15.8428927680798,0.0,0,0,0,0,0,0,1
163.37103020914012,1.6145510835913313,11.247673483455882,12.291015625,2.2367257038506194,2.3427734375,3426164.5935085006,573917.5819165378,665.4544049459042,544.3253477588871,0.1988611873504865,0,161.7564791255488,0.0002255721544017512,0,0,0,0,0,0,0
322.74017918676776,4.725395732966279,12.25215085872934,13.8544921875,1.7167726793702685,1.7822265625,18333410.48005502,574599.9910591472,1586.940852819807,1269.6574965612106,0.14012010618911963,0,318.0147834538015,0.0005067245510333434,0,1,0,0,0,0,0
46.875,0.0,0.66482421875,1.283203125,0.0865693933823529,0.1337890625,14925977.576923074,13395660.615384614,6760.192307692309,5330.019230769231,0.1302139587290011,1,46.875,0.0,0,0,0,0,1,0,0
12.526315789473689,0.0,0.2825520833333333,0.298828125,0.0,0.0,22814019.04347826,29359823.17391305,7869.434782608696,7226.391304347826,0.0,1,12.526315789473689,0.0,0,0,0,0,0,0,1
101.71111111111112,0.108695652173913,2.846207503434066,12.515625,0.4766686480978261,2.6806640625,15531085.688172042,7514634.3548387075,2495.1720430107525,1814.225806451613,0.1674750163235484,1,101.60241545893722,3.2363071232007446e-06,0,0,1,0,0,0,0
230.9509696746333,1.350741985734197,15.1716343538903,15.48046875,2.6751186655145736,2.6806640625,6935742.631516105,52336.10087472012,534.671717306519,298.4338528084421,0.17632369744190557,0,229.6002276888991,0.00022570252595694582,1,0,0,0,0,0,0
271.9186046511628,2.1379310344827585,5.297217358117816,10.6904296875,0.3555136494252874,0.5927734375,10005390.462857142,3819329.68,996.4285714285712,615.6285714285714,0.06711328333176174,0,269.7806736166801,4.747565219126386e-05,0,0,1,0,0,0,0
76.52112676056338,0.0,1.8841879401408448,4.54296875,0.1540391710069444,0.8427734375,10855212.205479452,9102873.438356165,1377.876712328767,658.1095890410959,0.08175361264409209,1,76.52112676056338,0.0,0,0,0,0,1,0,0
96.50746268656717,0.0,1.911678538602941,3.275390625,0.120216259057971,0.1337890625,8500872.971428571,9450774.242857143,1406.7,655.3857142857142,0.06288518526018778,1,96.50746268656717,0.0,0,0,1,0,0,0,0
77.10344827586206,0.0,0.7364856350806451,1.251953125,0.1165259576612903,0.1337890625,18918611.303030305,17553635.21212121,5543.363636363636,3289.090909090909,0.15821891441036826,1,77.10344827586206,0.0,0,0,1,0,0,0,0
14.0,0.0,0.07275390625,0.271484375,0.0,0.0,5990384.6,7882013.0,2084.6,654.2,0.0,1,14.0,0.0,0,0,0,0,0,0,1
136.66666666666666,0.0,0.33203125,0.4013671875,0.1114908854166666,0.1337890625,164526336.14285713,94432559.28571428,14550.285714285714,6150.142857142857,0.33578431372549,1,136.66666666666666,0.0,0,1,0,0,0,0,0
1.6458333333333337,0.0,0.44591796875,3.6796875,0.0,0.0,17661989.65384615,25520439.84615385,1626.3076923076928,1524.0961538461538,0.0,1,1.6458333333333337,0.0,0,0,0,1,0,0,0
